TicketID,Title,Description,Priority,CustomerID,CategoryID
2420,Help,Maintain career why window.,Medium,2938,15
4998,Help,While court surface.,Low,1168,11
8543,Request,Own spend father feeling.,Low,1836,3
3245,Installation,Job travel course run.,High,2872,10
9055,Request,Age tell water per.,High,1292,6
8280,Configuration,Same allow thing garden.,Low,1207,3
9328,Troubleshooting,Surface let discover.,Low,1699,4
9672,IT,Receive face argue stop.,High,769,16
6756,Troubleshooting,Structure read per edge seem.,Low,2385,16
6391,Support,Worry its someone ask bring.,High,858,4
5300,Concern,Manage soldier build author.,Medium,1692,13
4753,Help,Walk wife sound full.,Medium,167,9
48,IT,Couple their sense.,Low,2094,9
8008,Request,Student exist rather reason.,Medium,663,16
1811,Incident,Key your fly run.,Medium,1262,9
700,Inquiry,Continue analysis price thus.,Low,277,7
2010,Access,Now per program something.,Medium,1864,4
1716,Configuration,President real peace.,High,967,9
3522,Connectivity,Any large vote bill off.,Low,2011,11
6829,Troubleshooting,Thought real their.,Low,832,10
6753,Performance,Some state north be team.,Low,1215,2
8887,Help,Pm alone discover your too.,High,2371,14
795,Error,Inside mean behind start.,Low,2685,11
4644,Inquiry,Into or table feeling.,High,454,4
4852,Configuration,Baby body pressure.,Low,1073,20
4814,Setup,Arrive forward want.,High,1176,17
1069,Setup,Sense push more question.,Medium,2954,11
5306,Incident,Better nor more explain thus.,Low,824,2
7803,Concern,Major must human worry.,High,2469,16
7313,Error,Mission full key.,Medium,1514,3
1844,Troubleshooting,Instead commercial about.,Low,44,15
6626,Performance,Risk save any future unit.,Medium,1118,17
9578,Support,Wide create eye off.,Low,2535,13
5182,Configuration,Live material program other.,High,1773,15
3758,Help,Loss see reveal.,Medium,1764,7
5731,Access,Likely rate sometimes these.,High,5,8
7292,Maintenance,Build white position.,Low,1658,9
3281,Request,Decade direction way law.,Low,1637,3
8312,Performance,Standard until see house.,Low,778,5
2891,Request,Eight during perhaps see.,Medium,2091,19
2723,Performance,Focus degree consider there.,Low,2857,10
7247,Concern,Fine family agency small.,High,2569,1
774,Support,Scene born road question.,Low,2693,18
1993,Error,Head quite tree.,Medium,971,14
1662,Issue,Particular send bill.,Medium,415,8
9929,Problem,Week but way.,Low,2982,17
1852,Access,Dream trouble style live.,High,299,20
9425,Problem,Weight most shake far.,High,1879,1
3157,Support,Positive up note event smile.,Low,679,17
3261,Request,Student hot water weight.,Low,713,14
4745,Technical,Think next page technology.,High,1104,7
1947,Maintenance,And second expert happy.,Low,2798,16
2381,Access,Establish health area four.,Low,800,6
4386,Access,Base year he week four.,Low,1559,5
3483,Inquiry,Question probably cultural.,Medium,600,14
9993,Maintenance,Assume sure open court maybe.,High,508,13
7069,IT,Entire green quality.,Low,499,6
8368,Installation,Head get sort.,Medium,864,4
8673,Connectivity,Score serious little.,Medium,87,7
701,Setup,Might four every.,High,430,19
1637,Configuration,Human thus chair where which.,Medium,1269,20
2991,Concern,Happy this we.,Low,1473,2
2124,Access,Industry indeed could young.,Medium,2425,3
9385,Assistance,Past tonight some.,High,2208,14
632,Help,Air first if big pass.,High,2957,13
3049,Setup,Want theory admit safe try.,Low,2277,4
265,Technical,Build book art generation.,Low,508,19
7045,Configuration,Here will low long daughter.,High,671,17
8829,Problem,Draw outside image.,Medium,1893,15
2271,Maintenance,Artist ball house parent.,High,1819,11
5726,Installation,Inside article cause wish.,High,2434,20
3629,Configuration,The series growth.,High,2361,18
608,Support,Recently early but.,High,2358,1
827,IT,Buy product west election.,Medium,2935,14
6939,Assistance,Really radio manager product.,Medium,1391,7
2711,Maintenance,Option person great center.,High,1764,19
4026,Help,Order campaign detail site.,Medium,1159,20
987,Error,She agreement a believe idea.,Low,1295,4
2302,Performance,Work same kind.,Medium,1039,8
9213,Request,Do leader life.,Low,2713,1
6989,Issue,Structure require rule north.,High,169,3
4504,Connectivity,Compare avoid reach yes.,Medium,2578,11
3974,Concern,Mind Congress hour hand.,Medium,1098,17
2369,Concern,Ten only school easy.,Low,1760,18
8593,Technical,Let TV avoid find daughter.,High,1179,15
6051,Request,Defense throw can sport.,Low,2864,1
6240,Installation,Score project letter.,Medium,1627,13
2280,Performance,News ok hold ground ahead.,Low,1664,16
9856,Maintenance,Seem see best within.,Medium,819,18
3996,Troubleshooting,Country lay reflect.,Low,1347,5
8582,Assistance,Beat foot win.,Low,2550,5
337,Error,Top next job second paper.,Low,1279,4
4726,Inquiry,Chance teacher type.,High,2837,2
8352,IT,Different share cell tend.,Low,1826,4
9713,Setup,Meeting real wife.,High,2172,1
4097,Issue,Price wife data.,Low,2982,18
4517,Incident,Car smile increase.,Low,1023,7
8574,Problem,Leg close great water try.,Medium,2245,6
5165,Request,Ok truth audience.,High,1050,12
5237,Access,Enjoy future smile society.,High,2033,19
2707,Installation,Age rich work movie.,High,398,12
7698,Performance,Space challenge may key.,Low,2964,9
2386,Concern,Pull can to military.,Medium,2035,6
3104,Inquiry,Pretty political but example.,High,2188,10
2890,Access,Strong Mrs point data.,Low,1515,4
8031,Performance,Glass everybody enter hot.,Low,2677,17
7741,Assistance,Hard agreement face us.,High,1928,5
7266,Problem,Yard later political away.,High,2554,7
4908,Setup,Point story personal benefit.,Medium,2498,20
6371,Technical,Range up walk improve.,High,2299,13
4486,Problem,Late it near others officer.,Low,46,11
6015,Error,Drug move position nothing.,High,1910,17
1646,Technical,On office fill blue.,Medium,2957,7
6832,Problem,Office employee good.,High,202,9
6136,Setup,Song single old control.,High,1011,18
6911,Inquiry,Scientist fear security.,Low,2847,10
3389,Access,Suddenly mission generation.,Medium,2808,5
5437,Access,Just where box subject area.,High,2587,19
8349,Maintenance,Change deep bank.,High,890,16
2253,Assistance,Baby career become possible.,Low,2651,4
3036,Problem,Continue song seek.,Low,2511,11
9176,Maintenance,Truth hot charge know.,High,2203,7
3496,Help,Not growth put career issue.,Low,1153,20
4045,Troubleshooting,Anyone shake hard mind.,High,1127,1
8271,Problem,Fine issue number.,Low,2795,13
4432,Connectivity,Choice teach fly common tell.,Low,2763,3
7463,Connectivity,Kid study beautiful.,Medium,959,14
8484,Configuration,All follow science.,Low,1830,12
7743,Troubleshooting,Parent from space unit.,High,2669,17
5374,Error,Her scene I lot.,Medium,235,10
3928,Problem,Land same leg rich.,Medium,2752,18
9119,Technical,Crime food listen artist.,Low,327,18
685,Maintenance,Positive everyone claim tax.,Medium,2997,15
970,Incident,Draw brother trade now.,High,1202,14
4765,Performance,Apply country blue boy enjoy.,Low,1316,13
3547,Connectivity,Support teach what put tax.,High,818,4
8478,Support,Democrat sound center.,High,1789,13
2696,Problem,Pick little stock.,Low,1046,10
4308,IT,Operation paper TV story.,High,1555,11
4578,Concern,Focus story image.,High,2799,19
9504,Incident,Be rest animal.,High,2054,1
5915,Request,Just sell week.,Low,478,19
9942,Support,Eye arm first staff.,Low,959,6
325,Issue,Gas cause compare red.,Low,252,2
930,Error,Spend attorney voice.,Medium,2080,2
4443,Problem,Red quite she at.,High,1431,2
4453,Inquiry,Pressure state something.,Medium,976,5
3986,Installation,Country find than last final.,High,1127,2
6569,Assistance,Who citizen finish determine.,Low,1407,15
7370,Inquiry,Agency manager maybe way.,High,2715,20
3079,Request,Plan design really.,Medium,289,17
9520,Help,Debate seem reason.,Medium,1459,14
10000,Error,Seek better environmental.,High,2996,20
7631,Concern,Clear job change current.,Low,173,4
5518,Connectivity,Way yet her check event.,Medium,2618,9
2972,Error,What owner these threat.,Medium,428,20
382,Setup,Ball line bank.,Low,806,18
5492,Setup,Pay family money third thing.,High,1849,19
9441,Performance,Grow word work look.,Medium,2246,17
2286,Assistance,Wish within check.,Medium,2799,8
5040,Troubleshooting,Program wall argue.,Medium,245,15
1085,Troubleshooting,Now where speech.,Low,876,19
6017,Troubleshooting,Film trip area.,High,1386,3
9737,Configuration,West move size feeling.,Medium,1854,4
8012,Inquiry,Reach rate run white project.,Medium,1650,6
6178,Support,Its cause commercial.,Medium,1843,20
3525,Installation,Someone firm there activity.,Low,1391,17
6694,Inquiry,Time where chance onto.,Medium,323,15
4461,Problem,Dark election nearly similar.,Low,2766,6
7811,Setup,System skill high key eight.,Low,1067,18
4013,Installation,Since pay can.,Medium,1994,11
7785,Maintenance,Again possible bank up.,High,1722,1
2718,Setup,Make miss fact election more.,Medium,2396,8
4964,Technical,Television suffer owner.,Medium,1852,13
1163,Installation,Group land rule.,Medium,957,16
5842,Request,Choose doctor nearly north.,Medium,920,8
1260,Installation,Sort more me church Mrs.,Low,2859,7
7116,Technical,Top step low age what.,High,1498,9
4173,Assistance,Only table its age.,Low,1945,7
7503,Support,Image much word likely bill.,Low,1776,10
8585,IT,Human phone bed letter carry.,High,2517,7
4140,Installation,Line seven picture style.,Low,820,7
529,Support,Food else spend rock leave.,Medium,1986,9
6108,Technical,Avoid blue manage yeah.,High,2302,3
258,Incident,Ball hotel better.,High,2373,5
3263,Technical,Suddenly seven pass stock.,High,1531,10
6322,Support,These my out also.,High,2571,6
3301,Issue,Meet hold moment cover.,Low,1939,7
106,Setup,Former radio alone fight he.,High,2069,16
5232,Inquiry,Account husband week.,High,1623,4
7143,Issue,General activity plan.,Medium,1669,11
1240,Concern,Congress economy speech seek.,Medium,1495,11
8863,Error,Nearly week few from relate.,Medium,2384,4
6223,Inquiry,Source anyone personal.,Medium,338,10
6676,Access,Answer apply image why avoid.,Low,1640,14
7193,Incident,Loss science officer wrong.,Low,1437,20
8006,Setup,Must talk compare assume.,High,1628,19
7895,Inquiry,Eight meeting year forward.,Medium,147,4
9674,IT,Hospital argue no economic.,Medium,2776,9
4515,Concern,Sport rest attack I.,Medium,974,20
6173,Request,Season card another.,Low,103,20
834,Configuration,Improve agency tell.,Low,1804,10
472,Incident,Our able energy thus good.,Low,223,19
4783,Help,Wear else very turn family.,Medium,916,8
342,Issue,Service idea space.,Low,1312,6
6623,Request,Life deep every present.,Low,2821,6
9676,Setup,Account imagine one south.,High,954,7
6523,Access,Deep read program above.,Low,2785,2
5556,Performance,Suggest during future she.,High,1820,14
7298,Inquiry,Party care mouth.,Medium,701,1
7239,Assistance,Bring debate then matter.,Low,1386,20
9066,Error,Father leave end degree.,High,2060,11
5079,Concern,Yet game figure gun require.,Medium,2993,18
1543,Troubleshooting,In north visit agreement.,Low,2863,13
1428,Support,Idea small star evening.,Low,2848,17
5418,Technical,I must face lot single line.,Medium,2452,12
9956,Technical,Price worry my at.,Low,2394,16
1802,Help,Section ready wonder.,Low,2495,1
3139,Configuration,Top add information carry.,High,459,7
2355,Access,Population try process ask.,Medium,668,2
1821,IT,Social your tend.,Medium,2472,6
6534,Inquiry,Her prove culture open eight.,Medium,2178,16
3437,Support,Certain ever exist discover.,High,2248,17
4412,IT,Business food authority.,Low,268,13
4172,Error,A glass true.,High,2237,18
1765,Incident,Water source bank.,High,1977,15
6579,Problem,Avoid small us until Mr.,High,774,6
8229,Technical,Sense along life camera.,Medium,7,17
9481,Help,Report new one program.,Medium,57,8
8091,Maintenance,Seven learn finally.,Medium,2797,4
8386,Help,A chance factor of.,Low,1003,20
9199,Assistance,Into Congress so lose onto.,Medium,2174,15
4997,Configuration,Purpose year here who.,High,2836,3
9507,Configuration,Step myself similar inside.,Medium,1603,18
32,Issue,Hold politics dark tax down.,Medium,2903,2
278,Concern,Author hair effect into stop.,High,1442,20
6798,Problem,Anything dinner ball despite.,Medium,278,14
9317,Performance,Him not sign yeah.,High,2857,8
6424,Error,Bank carry test but feeling.,High,683,2
3906,Configuration,Thing beat simply brother.,Low,2071,10
9710,Request,Plan get word.,Medium,2764,8
4810,Concern,Move partner four if huge.,Medium,739,17
4156,Connectivity,Mission expert trip.,High,2788,3
8816,Configuration,Those our state.,Low,2454,13
1456,Setup,Season sing year himself who.,High,1715,4
5789,Maintenance,Into push example upon.,Medium,1227,17
5779,Inquiry,Today class poor.,Medium,167,19
7408,Assistance,Low role box.,Low,128,3
2942,Problem,Southern start point grow.,Low,701,10
7505,Error,Plant fact event design.,Low,511,19
304,Inquiry,Point clearly key.,High,905,5
4559,Maintenance,Church for mouth floor.,High,2057,2
8699,IT,Key newspaper base.,Low,1665,18
7439,Support,Town quality move deal.,Low,352,20
234,Issue,Arrive maybe wide.,Low,2529,12
5360,Connectivity,Share Republican Congress.,Medium,2050,6
2180,Problem,From market official sort.,Low,1603,1
1674,Installation,Point later history fact.,Low,1066,8
3840,Configuration,Find character treat assume.,Low,1022,7
6745,Troubleshooting,Everyone claim know.,High,884,18
7566,IT,Stay stock list.,High,1189,10
8082,Concern,Team him by nice head big.,Medium,1744,16
9387,IT,Begin field smile already.,Low,245,19
1447,Problem,Of professor rock bank huge.,Medium,2829,11
5333,Request,Pass government it peace.,Low,2986,4
9483,Inquiry,Black so hospital both sort.,Low,2404,18
4540,Maintenance,Leg thing doctor price plant.,Medium,1965,11
2308,Technical,Lose maybe star less billion.,Low,1808,3
1316,Concern,Test front daughter.,Low,1348,5
478,Issue,Democrat act field economic.,High,1065,6
7827,Installation,Mr director term choice tree.,Medium,2592,7
1357,Incident,Spend hold nation stock see.,Medium,1134,14
9554,Technical,Me trip result.,High,2905,12
8024,Concern,Number our adult sit area.,High,1436,10
9334,Access,Middle spring bit.,Low,858,11
1730,Incident,Part memory continue.,High,9,15
1083,Inquiry,Boy financial various.,Medium,1925,1
6496,Concern,Entire model ago factor him.,Medium,892,4
7728,Troubleshooting,Might hundred travel head.,Medium,195,10
2735,Configuration,We peace write discover.,Low,475,1
6979,Configuration,Then next her can though.,High,1711,13
6576,Issue,Develop run recognize story.,Medium,2605,2
9114,Inquiry,Other base west reduce.,Low,2181,8
7076,Performance,Young college meet something.,High,1162,7
1466,Inquiry,Baby into of allow.,High,592,14
2144,Help,Support girl describe.,Low,486,16
4170,Installation,Building direction compare.,Low,2411,6
7909,Technical,Glass film almost join.,High,1145,16
3113,IT,Organization wonder key head.,Medium,1519,14
7103,Technical,Store clear stand season.,High,74,17
5909,Assistance,Under any official fight.,Medium,2757,19
1088,Setup,Say back by far market south.,Medium,2671,17
2078,Help,Treat speak long.,Low,1121,16
2964,Error,Fear room somebody and.,High,335,7
5032,Incident,Everybody reveal a.,High,1071,2
5508,Setup,Agree other much range today.,Medium,1943,9
1990,Setup,Heart partner assume.,Low,2517,2
623,Maintenance,Fall ok article would light.,High,1804,14
941,Configuration,West hundred new late.,High,1349,1
6193,Error,Light man state create.,Low,2353,16
6202,Assistance,True police certain senior.,Medium,2387,15
3801,Help,Attention whether task.,High,1768,6
5491,Help,Sure card bar.,High,1447,20
5324,Access,Fire water air particularly.,Medium,1775,1
6964,Access,Street arrive seem source.,Medium,2996,7
2265,Troubleshooting,Send student upon risk.,Medium,1908,13
2313,Maintenance,For late card lay like those.,Low,226,12
7591,Configuration,Large adult participant.,High,2689,19
1764,IT,Six scientist sure.,Low,401,17
3892,Problem,Lawyer thing when what.,High,236,4
804,Access,Occur scene wish.,High,2576,3
4464,Request,Page politics the.,High,1027,4
5412,Configuration,Stand seat vote.,Low,1921,5
3010,Help,Rich hand southern.,Low,852,19
3985,Concern,Us might room.,High,2379,20
1034,Access,Future issue guy.,Low,128,17
2497,Connectivity,Bank response station.,Low,654,17
1416,Issue,Beautiful skin nearly white.,High,1644,4
4741,Inquiry,Spring method walk yet green.,Medium,921,3
7034,IT,System always wear sort Mr.,Medium,932,6
9506,Setup,Ten guy threat say with.,High,173,8
934,Concern,To look field two such.,Medium,1296,19
6556,Assistance,Feel job candidate develop.,Medium,2796,3
8679,IT,One office along risk.,Medium,1158,7
2444,Incident,Eight well support.,Low,1365,8
9345,Troubleshooting,Speak decide citizen list.,Low,487,18
1017,Configuration,Structure forward attack.,High,373,13
5463,Setup,Discover during father news.,High,769,10
8139,Issue,No price air. Girl that once.,High,2547,7
1451,Assistance,Maintain up race pay.,Low,1482,13
6838,Error,Pattern himself need allow.,Low,758,18
9190,Concern,Lay with enough skill.,Medium,2723,20
327,Assistance,Later whose as argue.,High,2892,5
4926,Setup,Sign conference couple law.,High,75,19
7328,Error,Unit short school know bad.,Medium,85,3
5005,Performance,Perhaps piece health event.,Low,932,3
693,Support,New develop listen treat.,High,2525,8
2439,Installation,Light this issue recognize.,Low,247,6
6613,Issue,Later buy trip box yard.,High,1802,4
4906,Inquiry,Now civil hope what ten.,Low,1474,7
2885,Request,Bit practice but from.,Low,2715,1
3531,Incident,Push remember ago.,Low,2348,16
8223,Help,Employee a fly any drug free.,Medium,1332,13
8526,Technical,Term arrive media drop.,Low,1697,13
6235,Problem,Truth edge scene.,High,185,1
3252,Installation,Really show fill appear.,High,2008,4
6647,Request,Without course those include.,High,391,9
8135,Incident,However PM and little.,Low,2059,4
5707,Concern,Eat reduce policy color.,High,1969,5
7302,Configuration,Special sure claim mouth.,Medium,922,16
4348,Inquiry,Fill top while job house.,Medium,2483,14
8015,Request,Drug role now offer rather.,Low,556,16
2263,IT,Main many rock too.,High,2423,9
3167,Request,Choice ever into.,Low,887,19
750,Connectivity,Bad single maintain rate.,High,1317,19
9724,Technical,Describe side hold.,High,2647,14
991,Maintenance,Protect sport store.,High,2469,20
9462,Performance,Staff along environment that.,Low,2217,19
2260,Request,Firm read meet step group.,Medium,1469,11
538,Troubleshooting,Plan smile want.,High,606,3
4512,Connectivity,Mr wear its rich.,Low,1823,3
211,Help,Couple my billion road.,Low,949,3
6710,Maintenance,My body success fine.,High,2553,13
9102,Help,Energy where one make about.,Low,822,5
2521,Problem,Environmental big push open.,High,1459,1
2710,Configuration,Leader wide scientist as.,Medium,1313,19
3132,Problem,Only term tonight thought.,Medium,1654,18
1683,Performance,Way determine majority.,High,1743,11
8387,Assistance,Believe someone state.,High,1404,13
9803,Technical,Make pull free hundred.,Low,1084,12
9888,Configuration,Part morning together.,Medium,2373,11
8599,Incident,Avoid source name.,High,806,6
5084,Assistance,Science type his about north.,High,2175,2
5767,Incident,Of that mother bag.,High,1870,17
2429,Inquiry,Series resource decide catch.,Low,1294,5
7227,Access,One middle us agency.,Medium,699,2
2153,Performance,Represent in girl bit.,Low,1116,5
9245,Installation,Coach check and same.,High,1342,16
7672,Installation,Grow receive sport anyone.,Low,1583,7
6095,Error,Relate drive me.,Low,714,14
5007,Support,Worry sound customer number.,Low,1300,15
4401,Maintenance,Everybody minute lose.,Medium,2323,15
216,Assistance,East write score than.,High,1366,11
4296,Configuration,Within always system hot.,Medium,2777,16
8605,Performance,No stage follow just side.,High,1532,10
5140,Maintenance,City rule read treat.,Low,1268,7
5700,Access,Too really effort minute.,Medium,1491,15
5187,Concern,Agree yet place speak.,Medium,1184,1
7968,IT,Score company along analysis.,Medium,2788,11
6627,Technical,Deep east figure.,High,2472,10
922,Inquiry,Tough public agency.,Low,17,8
4807,Help,Determine explain election.,Low,982,4
3327,Access,Likely read happen level.,Medium,1959,19
3696,Request,Black view lawyer star most.,High,1521,9
7678,IT,Science myself wife expert.,Low,1298,17
5588,Request,Example sign response.,Low,657,10
2360,Request,Enter allow water.,Medium,2395,20
8328,Connectivity,Interest now simply recent.,High,2148,14
7813,Troubleshooting,Voice save cut likely seek.,Medium,1898,7
1001,Request,Leg do leave step.,High,2183,8
992,Error,Walk chair hand report.,Low,1411,4
2670,Technical,Interest research unit.,Low,2139,16
7767,Maintenance,Never film will.,Low,2121,20
9255,Performance,Election heavy federal.,Medium,1903,4
545,Inquiry,Very this speech TV.,Low,2383,17
5420,Help,Since boy toward either baby.,Medium,2506,3
9229,Installation,Admit job third candidate.,Low,864,14
3727,Help,As same draw protect.,High,581,2
2427,Problem,Assume section kind indicate.,Medium,1896,17
9521,Concern,Radio arm difference list.,Medium,194,14
5477,Incident,Second discover rather.,Medium,397,9
5590,Inquiry,Season class seven give.,High,1320,11
5337,Inquiry,Decide cut hope million case.,Medium,2514,1
4786,Troubleshooting,Indeed something catch enjoy.,High,2455,5
9301,Error,Situation back throw.,Low,1460,16
2864,Maintenance,Hope item however team.,High,1714,1
6019,Configuration,We job language serve place.,Low,1528,16
5065,Connectivity,Often theory dream into.,Low,1180,1
7015,Problem,Total ago list month party.,Low,1855,12
4679,Configuration,Dog look become purpose read.,High,316,13
7945,Incident,Democrat such family better.,Low,634,2
7129,Configuration,Room every sound now under.,High,1475,18
4392,Problem,Your station use either.,Medium,614,1
115,Inquiry,Piece movie great news.,High,2078,7
4546,Support,Say travel specific third.,Medium,2284,5
3859,Error,Plant use once skin heart.,Medium,1873,20
7096,Incident,Those image draw serious.,Low,2320,3
70,Problem,Color environment under.,High,2801,15
9277,Configuration,Hair something fire join.,High,2702,9
6310,IT,House happen third also.,High,1233,9
3453,Setup,Feel foreign like many.,Medium,158,3
8208,Error,Believe dream out guy accept.,High,1746,5
9107,Help,Per business industry father.,Low,1533,17
4347,Configuration,Politics develop goal most.,High,1170,7
2970,Assistance,Company increase raise.,High,1194,10
268,Performance,Front if draw indeed.,Low,1877,10
8948,Help,Accept ever less wrong.,Low,795,3
7656,Technical,Development edge can teach.,Medium,861,1
7807,Problem,Resource writer itself carry.,Medium,1450,5
6183,Support,Total could bed should.,Medium,1233,12
3863,Connectivity,Yard occur food society.,Low,1997,17
769,Issue,Behind wide miss beat.,Medium,2827,7
1360,Access,Change analysis including.,Medium,31,13
8644,Performance,High hold increase wall.,Low,150,13
1827,Concern,Model social of various.,Low,468,20
6728,Setup,Only fear less like.,High,2306,1
7436,Request,Much heavy will run.,Low,268,20
7565,Assistance,Full who whatever.,Low,2734,14
2852,Support,Human soon agree cause.,Low,2274,19
6564,Request,Radio either maintain.,Low,2983,12
1131,Problem,Author drop student simply.,Low,183,15
3003,Problem,Beautiful most customer art.,High,2110,15
8967,Problem,But enter try such.,Medium,2362,5
3021,Configuration,Stock continue reduce debate.,Low,1042,2
939,Setup,Letter black according about.,Low,1268,17
605,Problem,Arm effort stay type accept.,Low,1797,8
9731,IT,Himself ahead staff.,Medium,1469,6
7144,Help,Most not once leader.,Low,1853,1
5368,Request,Because education PM safe.,High,2060,18
6935,Issue,Feel design state experience.,High,999,3
3975,Configuration,Natural deep cause son.,High,2798,8
9800,Troubleshooting,Yes stock some wrong door.,Low,1493,5
9324,IT,Hold debate finally my show.,Medium,2346,11
3286,Assistance,She father oil program find.,Medium,141,6
6999,Problem,Civil manage product nearly.,Medium,1683,7
8735,Help,More town according tell.,Medium,1814,14
1795,Installation,Century response city.,Medium,1903,13
1241,Troubleshooting,Spring expect bring.,Low,1500,8
4376,Support,Good another decision event.,Low,2908,5
1760,Configuration,Suggest democratic feel.,Low,1445,2
6065,Issue,Radio represent respond hear.,High,2666,1
9276,Help,Provide peace discuss water.,High,1596,2
3352,Setup,Size answer college.,Medium,2269,8
8207,Performance,Yourself couple news far.,High,426,15
666,Request,First Republican me indeed.,Low,1879,1
8879,Maintenance,Manage appear college rock.,Medium,653,9
648,Performance,Strong still see role.,Low,384,3
8023,Installation,Keep if affect hospital.,Low,606,16
3078,Concern,Be security seek so.,Medium,1200,10
4899,Configuration,Simple through free around.,Medium,1520,4
4854,Installation,Nature sit other cost.,Medium,1117,12
2191,Maintenance,Happy challenge adult.,Medium,258,19
9933,Issue,Represent body if.,High,2553,18
2205,Connectivity,And east though against.,High,2178,10
7407,Configuration,One form herself policy.,Medium,858,1
5403,Problem,Grow black main.,Medium,1637,9
4257,Error,Factor west politics camera.,Medium,805,13
4599,Help,Lot this eat sense whose at.,Medium,2118,1
8100,Problem,Away front vote door.,High,2988,15
8068,Installation,Blue Mrs always will.,Medium,557,17
9166,Installation,Sell evening unit clearly.,High,350,13
8838,Connectivity,Part skill want store.,Low,2654,9
5641,Setup,Public sell set ahead.,High,890,8
1296,Performance,Boy exist admit expert.,High,1698,1
3934,Support,Listen them reach find.,Medium,2698,3
5854,Access,Argue room change drive be.,High,1656,13
7401,Issue,While meeting Mr.,Low,2749,9
3366,Problem,Anything event local already.,Low,2134,3
7826,Troubleshooting,Adult bad amount hope.,Low,2007,18
9260,Concern,Half each help dark.,Low,62,9
8928,Inquiry,Name agency human expect.,High,888,9
5268,Concern,Especially read claim office.,Medium,2337,17
3218,Support,Allow feel fall.,High,1887,13
2842,Maintenance,Good stop away exist.,Low,1073,16
1190,Setup,Window first song.,Medium,1371,14
5447,Connectivity,Identify rich note be.,Low,301,19
3249,Assistance,Billion over rest through.,High,794,12
9191,Issue,Offer middle language itself.,High,2652,19
3982,Connectivity,Glass worry mean natural.,Low,2577,15
1583,Problem,Ten itself pick ahead.,Low,2487,9
1310,Issue,Break Democrat big.,Medium,1877,15
2708,Installation,Side realize eye recent.,Low,1790,2
7156,Assistance,Floor first successful.,Low,2312,1
17,Maintenance,Finally who event.,High,464,14
3356,Error,But loss outside nor.,Medium,2846,5
1112,Problem,Away police western.,Low,2425,12
5466,Access,Ball sign final.,Medium,771,7
7003,IT,Enough source tough on.,Medium,1198,6
1919,Assistance,Very should though theory.,Low,1004,20
6800,Performance,Care throughout yes me year.,High,1381,13
1772,Assistance,Family top end education.,Medium,369,10
1084,Inquiry,Various either story.,Medium,1924,10
5242,Setup,Baby right weight sure.,High,2483,10
3221,Incident,Business do not.,High,784,10
1435,Maintenance,Thing college major realize.,High,679,18
8738,Request,White try which like loss.,Low,2425,13
7812,Technical,Network simple case.,Medium,1352,4
9656,Performance,One prepare in a.,High,2576,7
9234,Maintenance,Special during draw power.,High,478,3
5520,Request,Before safe her before.,Low,2950,18
990,Troubleshooting,Board allow woman least.,High,2439,19
2922,Error,Court each establish.,Low,2239,9
238,Setup,Example country lose people.,High,517,7
6157,Technical,Hold evening tend light.,High,1727,4
5931,Problem,Phone talk half western.,High,2532,8
2188,Technical,Tv authority team game speak.,Low,2255,18
8518,Issue,Employee great though effect.,Low,1435,6
1748,Troubleshooting,Parent media perform choose.,Medium,756,1
2791,Incident,Move yet plan art modern.,High,2245,16
26,Technical,Push television share.,High,1560,16
8575,Support,Event boy ready relationship.,Medium,965,19
1208,Error,Your like plant sense maybe.,Low,89,12
7712,Installation,Beat even we number.,Low,2503,11
8958,Troubleshooting,Focus between mean grow or.,Medium,642,7
8749,Request,Both human employee option.,High,1428,3
7709,Request,Job mention country.,High,2744,14
903,Troubleshooting,Mean good ask trial color.,Low,2245,10
7619,Request,Necessary boy picture.,High,44,6
7555,Maintenance,Reflect free road office.,High,2662,5
150,Error,Pressure recognize seek.,Low,2551,12
2546,Assistance,Without base finally.,Low,76,12
5190,Problem,Past someone us side when.,Low,2486,7
9209,Setup,West avoid ten PM in break.,Medium,630,18
8702,Incident,Value yard apply government.,Medium,203,4
1111,Concern,Care really resource dog.,High,2013,15
752,Maintenance,Network beat part account.,Medium,1094,18
334,Error,Word nor most.,Low,2047,12
2573,Incident,Usually positive onto floor.,Low,2792,15
3988,Request,Firm agency bad million.,High,1577,15
1996,Incident,Popular agree career while.,Low,2740,2
5205,Support,Where attention it street.,High,931,9
1649,Error,Together campaign garden.,Low,355,10
3034,Assistance,Computer answer place very.,Medium,829,10
2882,Issue,Same business own carry.,Medium,2313,9
5940,Problem,Hundred tough type itself.,High,2801,19
2061,Incident,Wonder network no relate.,Low,2187,16
2454,Request,Day memory pattern address.,Medium,2502,18
8327,Assistance,Eye go item look.,Low,20,17
4870,Error,Have task a.,Low,1927,14
9932,Troubleshooting,Now enjoy social tree put.,Low,1553,1
6895,Assistance,Unit image could edge space.,Low,1751,20
3055,IT,Choice people argue eight.,Low,1261,10
707,Support,Generation where budget.,Low,2834,2
1529,Installation,Worry no industry soon.,Low,1217,14
4174,Support,Standard quickly court.,Low,49,20
3458,Setup,Nor eye side person.,Low,2153,16
7073,Incident,Yourself risk begin argue.,Low,2090,8
6252,Access,Throw hold least part happen.,Low,1485,18
4993,Performance,Fight adult young leg.,Medium,2142,1
2208,Assistance,Sense water bill account.,Medium,2758,11
5378,Problem,Summer choice run.,Medium,1904,11
9614,Help,Affect consumer about.,Medium,1053,13
