ResolutionID,TicketID,EmployeeID,ResolutionType,Escalated,CreationDate,ResponseTime,ResolutionTime,Notes
962,19451,235,Finished,false,2023-04-02,74,136,Weight season entire body.
9520,7859,308,Finished,true,2023-12-05,89,135,Month wear election again.
8241,17785,106,Finished,true,2023-05-11,50,289,Foot rise need.
4141,18325,480,Finished,false,2023-09-08,104,162,Between amount argue.
10637,15835,249,Finished,true,2023-11-11,78,283,Rise claim senior according.
10356,7994,360,Processing,true,2023-03-20,114,209,Win conference determine big.
2406,9908,387,Finished,true,2023-01-09,61,320,Thousand present our be fact.
1675,13112,10,Finished,false,2023-12-07,66,275,Fill ability call help over.
7162,13179,298,Finished,true,2023-12-02,96,299,Fill part away.
15758,5026,184,Finished,false,2023-10-25,115,202,Note degree social so work.
15247,8698,22,Processing,false,2023-10-03,88,139,Baby however me edge.
19951,2154,292,Finished,false,2023-02-10,83,178,Address cause reflect often.
722,17292,134,Finished,true,2023-05-04,46,218,Add would executive skin.
11982,2682,219,Finished,false,2023-09-28,54,302,Physical his myself he.
4523,1354,41,Finished,false,2023-09-19,90,232,Society two book decision.
18801,16353,152,Processing,true,2023-11-24,61,291,See list ahead thousand.
6029,19133,278,Processing,false,2023-09-18,62,320,Another song development.
2206,18914,103,Finished,false,2023-05-05,77,290,Box follow watch huge.
11239,19853,293,Finished,false,2023-06-18,104,154,Western than tough who.
15804,5995,243,Finished,true,2023-12-08,118,160,Too but prepare term mean.
5120,457,188,Processing,true,2023-04-09,62,304,We magazine field eight.
14876,4242,363,Finished,false,2023-12-06,50,137,Water green near.
3347,9361,318,Finished,false,2023-03-16,42,123,Allow particularly speech.
12588,14892,70,Finished,false,2023-08-22,64,267,Available drop today choice.
10242,19597,489,Finished,true,2023-02-06,85,234,Peace federal quality claim.
3245,5397,169,Finished,false,2023-03-18,107,148,National cold various treat.
18003,1056,314,Processing,false,2023-11-25,62,219,New week police writer piece.
5145,10802,490,Processing,true,2023-06-18,80,309,Treat they these child.
17087,14649,274,Finished,true,2023-12-02,59,149,Thank include paper.
5178,1300,229,Finished,true,2023-06-02,47,231,Back trip everyone.
6125,7809,411,Finished,false,2023-12-25,51,238,Involve time design month.
5162,5800,408,Finished,true,2023-10-01,33,184,There read fight.
13011,1479,5,Finished,true,2023-07-25,32,227,Student boy mouth.
16980,13621,478,Finished,false,2023-07-01,48,319,Statement movement run.
19481,13260,260,Finished,false,2023-08-14,111,132,Bed my full go central.
798,10639,95,Finished,true,2023-06-14,70,315,Federal table hand modern.
3440,22,245,Finished,false,2023-09-18,99,151,Thought kind account gun.
9580,5690,168,Processing,false,2023-08-19,101,269,Debate then another age.
6177,17520,300,Finished,true,2023-05-26,115,232,Just through cause inside.
5231,16337,362,Finished,false,2023-06-23,51,202,Discussion face career.
18484,3640,9,Finished,false,2023-09-04,115,300,Current war leg.
12169,3486,98,Finished,false,2023-05-23,95,196,Its develop pretty area.
6649,13263,261,Processing,false,2023-11-02,100,224,Soon summer type.
16970,11856,385,Finished,false,2023-11-30,115,176,Reach message meet.
4658,395,252,Finished,false,2023-03-04,52,284,Ability leg pick.
6536,14523,199,Finished,false,2023-10-14,92,208,Up water let capital third.
1263,18507,201,Processing,false,2023-04-07,73,273,Mouth able majority finish.
5311,5850,118,Finished,true,2023-12-04,116,180,Relate tough food want.
19885,5562,25,Finished,true,2023-10-17,44,162,Vote lay candidate image.
7069,8308,115,Finished,false,2023-12-08,115,130,Whole everyone either effect.
7030,15439,472,Finished,true,2023-03-05,107,267,Green grow role threat.
3677,3587,17,Processing,false,2023-06-28,41,178,In again hair.
2492,7267,113,Finished,true,2023-08-16,103,241,Charge step trip friend.
5584,14095,473,Processing,false,2023-04-04,69,302,Daughter million challenge.
13714,19877,91,Finished,true,2023-06-26,103,198,These grow collection share.
9639,8667,187,Finished,true,2023-11-02,101,213,Site parent student claim.
9541,1491,300,Finished,false,2023-04-24,103,314,School card final happy.
6486,18161,100,Finished,false,2023-01-03,44,159,Owner produce probably near.
575,12273,162,Finished,false,2023-10-07,61,292,Defense human me color chair.
15119,11293,18,Processing,false,2023-01-23,61,288,Affect almost deep probably.
6440,1820,150,Finished,true,2023-08-21,82,302,Despite rate after more.
9382,4612,387,Finished,true,2023-08-18,40,133,Gas want image people system.
13164,12275,418,Finished,true,2023-12-22,109,209,Street before per.
9262,9554,17,Finished,false,2023-05-18,74,124,Would degree why police and.
3902,2487,231,Finished,true,2023-12-30,68,127,Surface science much picture.
5597,8626,326,Processing,true,2023-03-31,112,146,On deep television.
16072,16439,416,Finished,false,2023-09-02,43,159,Attack place doctor.
11773,12856,260,Finished,true,2023-05-19,32,199,Billion remember attack five.
11503,1228,61,Finished,false,2023-06-08,63,173,Some light look fund page.
16350,4178,77,Finished,false,2023-10-09,54,243,Design peace especially both.
17546,19682,61,Finished,false,2023-10-10,107,299,Nothing than gun list.
16264,17547,379,Finished,false,2023-11-26,55,139,Ball task than area.
12548,15472,65,Finished,false,2023-11-19,59,189,Us brother try wonder all.
15638,11792,359,Finished,false,2023-10-26,46,288,Talk begin leader check.
2497,18294,319,Processing,false,2023-07-21,50,159,Also away line.
18523,6202,136,Finished,true,2023-07-17,60,162,Interview pretty artist.
16340,15799,163,Finished,false,2023-12-13,37,131,Sister on so.
11795,2774,50,Finished,true,2023-05-19,109,122,Indicate national draw by.
17726,13206,468,Finished,false,2023-07-08,33,152,Himself body fly century.
8698,338,50,Processing,false,2023-06-05,120,164,Lose good recent western.
11799,8295,78,Finished,false,2023-11-10,119,136,Product partner only hear.
16892,12073,285,Finished,false,2023-02-02,119,225,Long reason sound.
11953,14184,108,Finished,false,2023-06-12,74,302,School chair product play.
1071,5074,400,Processing,true,2023-09-30,114,278,Social ready card data court.
16681,12683,448,Finished,false,2023-08-15,105,246,Often environment four wind.
14883,14069,326,Finished,false,2023-04-15,35,140,Open key life author.
7197,9299,320,Processing,true,2023-12-15,37,276,Top suggest country.
8860,18503,16,Finished,true,2023-12-21,31,317,Task pretty past.
1355,8097,170,Finished,false,2023-05-16,62,275,Piece recently product carry.
19096,10030,394,Finished,true,2023-11-10,38,240,Major herself mission.
18704,17971,239,Processing,false,2023-10-28,94,215,Nation lead hand fire.
5293,7709,121,Processing,true,2023-07-21,32,302,Until music go impact.
17646,4656,208,Processing,false,2023-12-28,46,130,Year determine we.
13189,313,124,Processing,true,2023-10-05,113,203,Visit walk own article class.
9480,5808,350,Finished,false,2023-09-01,95,124,Across water keep ground.
13552,8471,54,Finished,true,2023-04-18,91,201,Help key author cell last.
18494,12867,268,Finished,false,2023-12-01,87,233,Will look wind.
2588,18455,319,Finished,false,2023-02-23,87,209,Its plan wrong term.
3054,15069,454,Finished,false,2023-04-19,110,190,Executive bank receive thing.
12754,14557,387,Finished,false,2023-02-05,38,201,Early want never.
12511,18277,165,Finished,false,2023-04-16,80,281,Official first capital its.
10703,13352,298,Processing,false,2023-09-30,73,210,Big team per form idea.
15903,16667,213,Processing,true,2023-06-27,80,169,Get trip notice.
4849,19953,361,Finished,true,2023-01-29,31,219,Machine knowledge all most.
19629,4628,341,Processing,false,2023-11-30,107,227,Heart daughter bank north.
592,6021,78,Processing,false,2023-11-19,59,172,Edge wide today cup.
362,4218,225,Processing,true,2023-10-05,99,256,Police strong step company.
2271,10594,417,Finished,true,2023-05-02,33,194,Series money shoulder sit.
9176,11177,429,Finished,true,2023-04-19,72,191,Reduce throw win cell they.
14133,9369,87,Finished,false,2023-05-15,69,318,Ground help yet life two.
18471,10257,268,Finished,false,2023-03-29,96,187,Health effect Mrs sure.
12340,5077,359,Finished,true,2023-07-23,68,319,Avoid then act walk.
290,9005,339,Processing,false,2023-08-29,102,130,Husband hand door design.
15458,4937,374,Processing,false,2023-01-25,37,135,Trip door might detail green.
4610,16626,443,Finished,true,2023-09-21,38,272,Group practice keep not.
9708,4867,448,Finished,true,2023-06-17,96,202,Office she method something.
16554,14879,390,Finished,false,2023-10-03,106,315,Cultural exactly today guess.
12394,12301,399,Finished,false,2023-08-03,53,236,Pm along value major.
63,19315,350,Finished,false,2023-07-26,112,197,Relationship only station.
957,7502,247,Finished,false,2023-05-09,81,145,Interview consumer star fine.
1917,2411,378,Finished,false,2023-07-21,75,243,Kid budget try.
13355,9063,76,Finished,true,2023-06-04,80,243,Ten road sign low each.
12585,7831,203,Finished,false,2023-07-23,69,144,Plant sport work.
1693,1345,424,Finished,false,2023-07-17,36,127,Response word president.
1813,783,368,Finished,true,2023-05-24,88,293,Save speak tell lose.
4902,6059,31,Finished,false,2023-10-18,47,211,Summer stand treat try.
18232,14550,401,Finished,true,2023-12-14,32,197,Range avoid note help.
14431,8883,215,Finished,true,2023-09-09,90,209,Program win interview theory.
15478,14854,78,Finished,false,2023-07-11,73,255,Cultural key trade every.
3389,19960,484,Finished,true,2023-04-10,86,225,Push cover threat.
8721,3352,26,Finished,true,2023-05-16,88,261,There want cause.
1233,17684,320,Finished,false,2023-11-06,100,192,Like but activity full.
15709,5293,130,Finished,false,2023-11-08,90,310,Run remain land.
470,6881,380,Finished,false,2023-11-05,87,187,Remain defense shoulder.
14453,8785,119,Finished,false,2023-03-15,95,188,Score our follow president.
3317,10314,416,Finished,true,2023-01-17,100,316,Miss pass left actually.
12184,12342,137,Finished,false,2023-10-07,93,120,Girl cold by film media.
263,2668,362,Finished,true,2023-08-22,91,207,Morning off news worker.
3947,5360,412,Finished,true,2023-10-26,44,256,Away true health PM.
5285,16658,459,Finished,false,2023-03-19,53,254,Both perform middle poor.
12194,18562,394,Finished,false,2023-11-02,107,191,Radio challenge low another.
7444,14372,29,Finished,false,2023-08-01,50,283,Talk piece federal safe.
7504,9367,478,Finished,false,2023-03-31,44,158,Fly member issue us card.
9980,13947,27,Processing,true,2023-02-16,61,255,That effect discuss.
14350,12053,145,Finished,true,2023-10-10,50,162,Us baby his from care.
8211,18580,435,Finished,true,2023-07-08,35,250,Own think issue scientist a.
6432,8992,242,Finished,false,2023-03-28,68,173,Growth lose election.
9303,19468,314,Finished,true,2023-01-26,36,221,Agree fill action loss.
7761,1181,291,Finished,false,2023-12-29,63,212,Marriage area Mrs example.
16858,125,55,Processing,false,2023-05-23,40,126,Behavior agent serious wrong.
1636,9636,58,Finished,true,2023-11-28,66,280,Congress new factor.
4064,3731,37,Finished,false,2023-06-12,119,234,Simple which education night.
11274,19747,183,Processing,false,2023-01-23,54,249,Vote point part join.
4931,2606,208,Finished,true,2023-01-01,82,240,Year within add.
17292,6463,100,Finished,false,2023-07-16,105,219,More six behavior inside.
6438,12905,13,Finished,false,2023-07-18,71,310,Continue suddenly ask term.
18269,6725,257,Finished,false,2023-11-05,102,167,Only activity unit deal.
7879,2071,304,Processing,false,2023-09-09,82,133,According paper ask decade.
15749,11440,218,Finished,false,2023-12-19,86,291,Appear would cost affect.
18997,11462,400,Finished,false,2023-01-12,78,153,Build truth offer occur.
4355,3908,149,Processing,true,2023-01-03,43,266,Edge attention stop apply.
5363,17819,431,Finished,true,2023-08-22,50,294,Tv doctor guy skin.
1373,10255,101,Finished,true,2023-06-15,49,165,These gas begin evidence.
13378,8893,202,Finished,false,2023-07-17,103,144,Impact under fact.
15699,15431,272,Finished,false,2023-04-16,51,247,Admit behavior whether style.
14388,7050,388,Processing,false,2023-07-05,101,120,Evening book recently.
18513,5010,496,Finished,false,2023-07-16,77,221,Yard town thought discover.
7150,15028,495,Finished,false,2023-09-19,120,215,Wide arrive sense.
909,5464,84,Finished,false,2023-01-21,39,143,Family bank option own.
9711,15576,269,Finished,false,2023-01-15,30,204,No design nothing himself.
7611,18202,194,Finished,false,2023-07-07,34,251,Authority key fight very.
14703,10461,488,Processing,true,2023-10-16,72,147,Thing institution first.
1169,3032,475,Processing,false,2023-09-11,92,242,Sound student office these.
12052,5035,225,Processing,true,2023-06-22,51,170,Figure season quickly.
13371,18679,231,Processing,true,2023-06-13,101,217,Good several life parent.
12026,4584,128,Finished,false,2023-12-07,119,304,Mention participant media.
2857,7731,491,Finished,false,2023-06-20,76,122,Grow many more art occur hot.
18174,19495,28,Finished,false,2023-05-26,51,311,Hour body program picture PM.
1983,1146,22,Finished,false,2023-09-18,76,123,Rate short yes oil.
15377,2088,209,Processing,false,2023-04-21,97,253,Tend seek ever speech hot.
14913,2044,278,Finished,false,2023-09-14,87,242,Mother on last carry.
16728,15360,106,Finished,false,2023-09-03,82,259,Analysis writer drop myself.
17675,18385,133,Finished,true,2023-09-18,104,238,Wait writer market put cut.
19660,13242,383,Finished,false,2023-04-16,76,294,Season would present.
15337,7989,324,Finished,true,2023-03-18,93,178,Whether floor seem deep.
7878,13004,202,Finished,false,2023-04-15,41,220,Article include take too no.
4914,10085,227,Finished,false,2023-08-31,56,159,Agree number list since.
335,15163,485,Finished,true,2023-10-23,56,192,End boy nearly.
16290,19766,427,Finished,false,2023-06-10,71,160,What price quite.
1378,8096,109,Finished,false,2023-01-04,104,297,My arm water fall.
6322,1361,379,Finished,true,2023-06-19,39,252,Man throughout spend.
9027,9338,102,Processing,true,2023-10-10,84,274,Call indicate have stock.
12092,6544,307,Finished,false,2023-07-30,67,252,Life word less deal discover.
9252,14430,138,Finished,false,2023-04-29,43,277,Only letter fill budget.
3449,581,193,Finished,false,2023-12-13,105,277,Plan three right moment.
7807,16205,145,Finished,true,2023-06-08,45,235,Operation trade somebody as.
12465,10990,364,Finished,true,2023-05-14,88,140,Conference they way American.
5323,13541,492,Processing,true,2023-02-10,95,308,Answer sign popular from.
2942,4117,4,Finished,false,2023-08-30,31,305,Role seem drive nature.
13100,3707,394,Finished,false,2023-09-19,50,157,Base player worker fact seat.
6232,10526,36,Finished,false,2023-02-25,49,175,Plant consumer treat.
15442,13503,406,Finished,false,2023-06-21,60,147,Now success front give know.
16850,7668,345,Finished,false,2023-04-18,40,244,Care down service sign.
16578,4114,320,Finished,false,2023-03-04,70,184,Fall Mr her accept size four.
3821,14635,296,Finished,false,2023-11-07,120,121,Seat edge political sound.
15338,4695,286,Finished,true,2023-01-16,78,125,If easy among.
10201,6172,455,Finished,false,2023-05-30,41,140,Option whose ask.
16786,19129,305,Processing,false,2023-09-05,120,283,Exist well scene meeting.
4953,778,71,Processing,true,2023-01-14,42,187,Forget four his set.
3516,7500,144,Finished,false,2023-10-05,45,224,Who whole life important.
11439,18778,319,Finished,false,2023-02-26,30,245,Body spring approach figure.
4824,11543,434,Finished,false,2023-03-26,59,205,Write wind charge on.
2200,12245,114,Finished,true,2023-09-09,37,162,Yourself many speech matter.
16307,9142,437,Finished,false,2023-06-09,116,157,Blood out eight like war.
3693,18838,342,Finished,false,2023-02-13,105,307,Government run detail agree.
17165,14236,405,Finished,false,2023-10-07,57,147,Challenge central way not.
12166,11507,107,Processing,false,2023-06-23,100,258,Return piece type.
8789,7524,49,Finished,false,2023-04-10,36,261,Use wait once.
17975,18475,404,Finished,false,2023-06-10,57,133,Campaign culture yeah movie.
12374,4597,131,Finished,true,2023-01-08,35,183,War really hand spend.
15218,3308,297,Finished,true,2023-06-01,71,209,By might then.
5892,4367,435,Finished,true,2023-12-12,73,288,Everyone father somebody him.
8188,1040,7,Finished,false,2023-02-19,86,143,Miss statement music dog.
19874,9166,496,Processing,false,2023-01-26,58,183,Whether yes visit color.
14337,19409,453,Finished,false,2023-04-23,51,215,Thousand few card.
9045,10619,96,Finished,false,2023-07-24,51,144,One media speak.
12244,10736,138,Finished,false,2023-09-04,43,194,Able term run girl reach.
6737,6624,150,Finished,true,2023-11-16,99,147,About economy media event.
2645,2334,214,Finished,true,2023-08-06,92,239,Conference law ball open.
3260,11268,499,Processing,false,2023-11-28,118,319,Western trouble key.
17217,19514,379,Finished,false,2023-06-07,94,205,Right goal red oil visit.
149,12578,179,Finished,false,2023-04-04,116,316,Season eat property election.
12789,14760,236,Finished,false,2023-02-14,111,176,Sea sit recent some.
1059,13324,143,Finished,true,2023-06-25,112,228,Age sell job.
6671,1992,19,Finished,false,2023-11-29,45,140,Grow member beat the travel.
9701,13198,110,Finished,false,2023-06-27,111,184,Cup until detail without.
2732,9913,392,Finished,true,2023-11-11,98,260,Then choose call become.
13629,9613,248,Processing,true,2023-05-03,34,252,Realize American fast.
12925,19401,345,Finished,false,2023-07-01,91,120,Main light pick partner cut.
15356,5088,241,Finished,false,2023-01-23,99,289,All ready travel throw.
14284,3754,429,Processing,true,2023-04-27,44,254,Put more argue soon.
11148,1577,16,Finished,false,2023-02-07,104,277,Decision push nice popular.
19939,5458,263,Finished,false,2023-04-23,88,296,Pressure seven decade.
15587,15554,308,Finished,false,2023-10-29,115,229,Kind future hope.
9776,9506,97,Finished,true,2023-04-27,114,136,Teacher democratic serious.
7468,9031,258,Processing,false,2023-08-21,57,145,Fund change exist record job.
12601,19929,491,Finished,false,2023-10-16,103,275,My modern run surface.
17775,4389,323,Finished,false,2023-10-23,36,158,Movie product happen.
14306,10617,184,Finished,false,2023-02-14,111,197,Picture arm so either.
11923,11160,413,Processing,false,2023-09-09,48,162,Whatever people door.
11187,16776,42,Finished,true,2023-08-13,97,125,Some meeting until.
12518,13213,143,Finished,true,2023-01-10,64,164,Must simple kid recently.
7666,11629,404,Finished,true,2023-04-26,50,181,Really couple your.
917,2100,338,Processing,false,2023-01-16,41,216,Hold wait data six five.
17232,18228,251,Processing,true,2023-01-16,60,298,Four them age.
4123,19415,23,Finished,false,2023-12-08,111,166,Fact my rich someone believe.
19534,11176,127,Finished,true,2023-09-05,86,200,Amount success up focus here.
8216,2930,414,Finished,true,2023-11-22,48,232,Land one thing just receive.
16070,10975,278,Finished,false,2023-08-04,103,141,Say light great magazine.
9998,17816,30,Finished,true,2023-12-02,77,238,Chance year meet themselves.
19959,2124,491,Finished,false,2023-08-12,43,183,Free subject fly why offer.
4151,13536,135,Finished,true,2023-05-09,35,155,Bit item actually.
1872,2483,168,Processing,true,2023-02-23,33,131,Drug public condition.
8210,18447,232,Finished,true,2023-04-02,54,302,Figure tend issue.
19975,13351,107,Processing,true,2023-03-26,55,157,Hear program onto raise.
8874,14852,165,Finished,false,2023-12-05,88,205,Less truth pay item attorney.
5326,14308,306,Finished,true,2023-10-29,119,154,Every can consider pay.
16662,18609,32,Finished,true,2023-09-16,84,132,Part former central since.
10770,5566,12,Finished,false,2023-04-22,95,184,Order degree first.
19782,13162,38,Finished,false,2023-03-06,104,317,Note door seat grow.
7252,448,488,Finished,false,2023-12-11,94,182,Kid list hospital hear.
9481,13597,352,Finished,false,2023-10-13,102,267,About door physical.
19955,6456,155,Processing,false,2023-07-28,96,317,Plan tell behind its leader.
17716,11974,92,Finished,false,2023-02-25,119,143,Ability poor work fear role.
18586,11253,449,Processing,true,2023-08-08,44,243,Deal assume them or director.
19996,18887,369,Finished,false,2023-11-21,100,157,Voice modern edge.
17980,6931,446,Finished,true,2023-02-10,118,312,Approach sound tonight vote.
19636,19119,466,Processing,false,2023-04-14,58,309,Final child evidence.
15703,15492,213,Finished,true,2023-07-27,75,258,Join serve seven story.
5805,4033,192,Finished,false,2023-12-10,69,176,Behind book whether occur.
4838,1574,188,Processing,true,2023-10-04,88,139,Piece after new always.
13617,2367,158,Processing,false,2023-01-13,51,204,Summer beyond say improve.
17673,19954,205,Finished,false,2023-02-24,84,202,Over modern production help.
14433,13673,397,Finished,false,2023-10-23,118,303,Radio reality form main hand.
14537,11872,196,Finished,false,2023-05-02,56,176,Party exist office specific.
3211,2068,349,Finished,true,2023-09-20,66,217,First still day much finally.
10515,14324,117,Finished,false,2023-03-09,107,290,Occur front image hot center.
16328,13302,255,Finished,false,2023-10-17,36,271,Answer theory trial over.
1247,12136,450,Finished,false,2023-07-08,65,259,Rate of report.
7000,6293,470,Finished,false,2023-04-25,91,229,Almost book news ready.
19697,13067,206,Finished,true,2023-09-21,107,273,Before may environmental.
15321,17601,18,Finished,false,2023-03-17,113,176,Suddenly let store any.
4039,8052,419,Finished,false,2023-03-09,78,265,He check sport continue fall.
17474,16289,16,Processing,false,2023-11-07,38,256,Kitchen hold fast why.
5233,18146,341,Finished,false,2023-01-17,67,131,Suffer current station.
965,3609,350,Finished,true,2023-06-13,75,164,Company pay by law less hot.
554,16438,390,Finished,true,2023-05-08,119,129,Commercial type color.
14867,5830,364,Finished,false,2023-10-14,117,313,Detail person throw general.
5186,6873,79,Processing,false,2023-08-11,54,230,Important tree ready wrong.
13165,7757,250,Finished,false,2023-03-15,115,198,Spend lawyer trouble phone.
13991,10238,112,Finished,false,2023-11-04,65,277,Scene behavior eat.
13135,17474,298,Processing,false,2023-08-29,37,300,Pay our cut into.
11307,19933,2,Finished,true,2023-11-28,38,282,Artist speech huge wall book.
10664,17455,242,Processing,false,2023-04-01,117,145,Class hour baby maintain be.
10234,12480,306,Finished,false,2023-05-21,38,306,Member amount east with.
15066,1932,227,Finished,true,2023-12-22,117,248,Since general than church.
17321,15575,327,Finished,true,2023-11-05,66,138,Choice risk low.
16464,4783,2,Finished,false,2023-04-23,59,225,Discover suffer mean party.
7081,12100,112,Finished,true,2023-10-20,78,181,Responsibility own left once.
11469,19005,437,Finished,true,2023-04-23,96,303,Standard should morning.
1435,4155,247,Processing,false,2023-11-25,80,284,Perform seven piece.
6362,17801,433,Finished,false,2023-03-04,32,170,Five level fill south whose.
9969,15878,9,Processing,true,2023-05-28,44,248,Present bring late I.
8936,1483,148,Processing,false,2023-11-12,108,218,Apply about a already spring.
8838,12990,421,Finished,true,2023-05-29,66,157,Tend another form science.
16906,12575,281,Processing,false,2023-01-06,90,125,Meeting mother history set.
13816,8555,238,Finished,false,2023-03-07,109,237,Owner about standard.
6095,11076,168,Finished,false,2023-12-30,66,299,Style send reduce only.
14245,15019,195,Processing,false,2023-04-20,120,235,I threat point relationship.
15354,4289,359,Finished,false,2023-09-07,60,295,Beat fear phone along step.
12905,13779,303,Finished,false,2023-09-25,53,243,Those man policy media skill.
13058,3522,9,Finished,false,2023-11-08,119,257,Difficult hold skill hair.
5966,10339,169,Finished,false,2023-11-19,81,178,Which involve this.
10191,4059,92,Finished,false,2023-08-26,53,219,Whether think low its.
17174,2568,497,Finished,true,2023-07-12,33,188,Many growth try college kid.
10177,2540,278,Finished,false,2023-10-31,83,178,Cut animal fear east husband.
1116,13629,249,Finished,false,2023-05-20,103,161,Religious lot subject know.
5163,14081,157,Processing,false,2023-10-23,69,262,Fine yeah accept catch.
15650,13873,47,Finished,false,2023-01-11,56,231,Turn choose soon might.
11978,7848,170,Processing,false,2023-10-02,54,136,Such morning point there.
8964,13694,78,Finished,false,2023-04-11,91,159,Whether present these feel.
8362,4800,349,Finished,false,2023-10-28,56,258,Few like east his reason.
8275,2037,109,Finished,false,2023-01-03,48,233,Century shoulder walk.
10222,4276,79,Processing,false,2023-08-03,30,185,From single lay past debate.
11872,9942,200,Finished,false,2023-05-07,67,264,None concern many their dog.
9551,14454,423,Finished,false,2023-04-16,89,301,Event outside usually recent.
15351,16933,230,Processing,true,2023-02-24,81,291,Personal hotel style.
4001,17289,130,Finished,true,2023-03-22,103,282,Rule name several anyone.
17532,17383,318,Finished,true,2023-05-04,30,121,Possible off care.
15463,17013,200,Finished,false,2023-07-03,106,262,Space Democrat maybe ready.
19485,14834,481,Processing,false,2023-03-06,113,301,Door long gas drive.
122,12589,25,Processing,true,2023-01-19,68,301,National sea eight watch.
11925,1597,127,Finished,true,2023-04-30,74,193,Race card million light.
6953,3614,275,Finished,false,2023-12-27,55,291,Live table floor return.
10174,13961,476,Finished,true,2023-05-31,85,179,True body never behind.
16831,1608,356,Finished,false,2023-03-16,42,161,May effect talk than.
2642,15122,23,Finished,false,2023-08-27,112,156,Say morning benefit let.
12082,5020,289,Finished,true,2023-06-11,57,145,Carry price thousand deal.
12923,1637,18,Finished,true,2023-01-29,105,268,Admit enter author drive.
16684,14110,73,Finished,false,2023-11-27,64,143,Decade study hundred need.
5858,11953,463,Finished,false,2023-01-10,57,310,World act leader break job.
14174,1810,355,Finished,false,2023-12-30,116,273,Ask these paper.
2671,3605,120,Finished,false,2023-10-13,80,223,Agency close medical minute.
3767,3268,381,Finished,false,2023-05-01,102,160,Image per occur example.
8999,1699,409,Finished,false,2023-09-16,103,256,Thought value away kid exist.
9513,5063,465,Finished,false,2023-04-05,87,220,A participant red great head.
3142,5353,28,Finished,true,2023-03-04,71,229,Just check similar year.
1715,18343,388,Finished,false,2023-04-23,60,185,Sort control new picture.
15766,11810,210,Processing,false,2023-09-01,88,300,Plan walk interest if.
4809,12507,309,Finished,false,2023-07-04,47,173,Son around receive tree.
3593,801,494,Finished,false,2023-04-01,119,259,Special within where forward.
3473,15824,137,Processing,false,2023-05-31,88,256,Son air this keep.
17803,2085,179,Finished,false,2023-01-01,77,202,Modern future real claim.
19508,12879,261,Finished,false,2023-01-18,101,141,Discussion we federal in.
19409,693,3,Finished,true,2023-05-06,64,199,First since team here.
3117,3374,375,Finished,false,2023-10-11,79,141,Task teacher share range.
15151,16323,139,Finished,false,2023-12-02,75,154,Machine young every compare.
17518,16627,433,Processing,false,2023-07-09,46,137,To whom major life.
2190,9887,474,Finished,true,2023-09-21,49,299,Have attorney away red above.
10631,16266,70,Finished,false,2023-10-18,71,143,Want employee pull oil fly.
18951,18786,322,Finished,false,2023-11-23,92,177,Move become study four.
18272,5136,115,Finished,false,2023-08-22,71,319,Then civil six.
16556,15440,192,Processing,false,2023-01-07,68,216,Along nearly high.
13486,10198,258,Processing,true,2023-01-10,37,196,Produce second measure very.
2858,10697,295,Finished,false,2023-10-28,110,214,World true first black.
1039,11584,457,Finished,false,2023-10-28,75,211,Find race fine drive.
12677,1911,98,Finished,false,2023-09-06,45,308,Raise price fact.
16414,19844,385,Finished,false,2023-08-03,100,290,Still bag read design month.
14153,17104,71,Finished,false,2023-06-19,36,137,Able what world they.
8115,4639,131,Finished,true,2023-04-17,73,131,Up might education picture.
7730,6730,197,Finished,false,2023-02-09,72,250,Gas assume six small couple.
5675,19760,489,Finished,true,2023-11-17,91,175,Doctor crime cup.
6698,19666,430,Processing,true,2023-04-10,70,179,Word property up.
11506,701,32,Finished,false,2023-03-21,54,147,Fly budget benefit fill.
13170,10766,234,Finished,false,2023-10-10,119,211,Pm word national research.
9615,12234,289,Processing,false,2023-01-10,67,293,Argue nice brother pick.
19390,13698,76,Finished,true,2023-11-26,117,152,Air dark partner.
8491,15079,105,Finished,false,2023-02-04,78,239,Trip either off brother.
10497,19075,107,Finished,false,2023-01-09,109,264,Quite power manage bed.
17328,13659,43,Finished,true,2023-08-20,57,228,Pull us child.
14670,16067,223,Finished,false,2023-04-05,62,249,Strong senior we.
19698,11649,13,Finished,false,2023-12-25,64,215,Personal human material see.
5321,13610,419,Finished,false,2023-08-03,35,224,Exactly social go live blood.
19211,2065,339,Processing,false,2023-12-08,90,318,Clear fire so current make.
11405,4377,351,Finished,false,2023-03-30,86,162,Increase any impact present.
16975,11401,83,Finished,false,2023-03-04,85,120,Stage remember country.
9918,9892,485,Finished,false,2023-12-16,77,249,Social shoulder grow nature.
15336,6302,47,Finished,false,2023-07-02,45,313,Crime myself family company.
2694,13899,265,Finished,false,2023-09-22,108,224,Key product them foreign.
12017,16680,317,Finished,false,2023-05-31,67,270,Whether agency south bill.
2469,10719,167,Finished,false,2023-02-01,102,159,Represent today situation.
13615,13299,445,Finished,true,2023-07-21,35,121,Less bag admit improve.
14641,6113,122,Finished,false,2023-11-25,75,188,Everyone upon college single.
7357,12070,332,Finished,false,2023-08-12,117,206,Happen good floor.
14009,10260,216,Finished,false,2023-04-22,98,261,Both professional leader.
10754,8345,123,Finished,false,2023-01-18,65,202,Up country until or.
14329,11378,326,Finished,true,2023-01-28,54,175,May while upon check run.
15405,5821,253,Processing,false,2023-11-19,66,250,Cause child while.
8607,8185,193,Finished,false,2023-09-21,52,272,Red should Mrs what argue.
