TicketID,Title,Description,Priority,CustomerID,CategoryID
17967,Error,Hope it seem by look.,Low,1906,10
16400,Request,Design air nation much.,High,195,14
19998,Problem,Form while out.,High,1585,1
17186,Maintenance,Send hear lead.,High,1700,6
18389,Installation,Safe body wear amount every.,High,1742,4
13416,Connectivity,Help yeah court long region.,Medium,964,10
19940,Help,Trip Mr rest east.,Medium,1838,7
17890,Connectivity,Speak join visit sometimes.,Medium,1650,13
17992,Issue,Push author main.,Medium,1937,3
10278,Error,Talk choose pretty theory.,Medium,252,8
10156,Concern,Financial why body forward.,Low,3,4
15329,Incident,Certain cell news.,High,1225,3
12186,Maintenance,Water oil bit.,High,953,6
18490,Configuration,Give last about choice.,High,1180,6
11348,Access,Fine conference all.,Medium,238,17
17498,IT,Ability player represent.,Medium,1908,9
19217,Issue,On score season number.,Low,215,14
11691,Setup,Ten as eat we wonder feel.,Medium,1312,6
13520,Issue,Nation attorney wonder old.,Medium,1693,8
18866,Error,Little win attorney full.,Medium,635,9
12008,Maintenance,All public draw bit.,Medium,288,14
12943,Configuration,Suffer result score red.,Medium,1132,1
14902,Access,Local indicate provide may.,Medium,331,10
15881,Issue,Arm then growth level.,Medium,1587,10
13714,Request,Notice dinner common source.,Medium,347,11
19590,Help,Process today recently.,Medium,1676,9
16178,Maintenance,Rich nearly final.,Low,5,10
13205,Setup,Deal individual foreign.,Medium,542,1
18613,Inquiry,Training red in first.,Low,849,11
11630,Problem,Card day college west.,Medium,1433,15
15616,Maintenance,Teacher fight five student.,Medium,1940,6
14105,Connectivity,Yes measure dog.,High,1082,13
11121,Problem,Consumer hair rise low.,Medium,1263,15
12749,Issue,Phone grow into include eye.,Medium,5,9
16870,Troubleshooting,Else sense hear.,High,1754,16
15905,Troubleshooting,Religious can across step.,High,1745,20
17357,Maintenance,Per myself inside hit view.,High,443,14
11425,Support,Eat ready kitchen large.,High,957,7
13382,Error,Into drop change defense.,Low,782,5
16942,Configuration,Blood develop box form.,High,1405,10
13130,Inquiry,Player available dog bit.,Low,1961,7
10074,Error,Brother through who job.,Low,940,3
11759,Incident,Grow fall arrive society.,High,1902,20
11809,Error,Hear short enough TV.,Medium,1164,8
10245,Maintenance,Step change moment society.,Medium,1053,17
18494,Setup,Continue benefit artist.,Low,929,17
14931,Inquiry,Which relate watch public.,High,430,9
10225,Access,Bill camera fish yourself.,Low,1988,9
18757,Installation,Realize sit red.,Medium,51,6
17632,Inquiry,Space wish country.,High,1658,13
16593,Access,Change leg clearly imagine.,Low,1613,9
11050,Setup,Just off court fire.,High,1422,12
18369,Inquiry,Tend result food late.,Medium,629,13
13340,Help,Positive develop year.,High,635,17
19967,Concern,Whose when ever remember.,High,1675,8
16192,Installation,Buy lawyer special.,High,197,4
18056,Performance,Light present show seat open.,Medium,706,10
11978,Issue,Region building anyone many.,High,1970,5
16138,Error,Which leader standard.,High,1265,5
12079,Inquiry,No next safe experience.,Low,519,7
13652,Issue,Soldier such factor guy.,Medium,1731,2
19173,IT,Use receive form role.,High,1592,12
13268,Setup,First face chance own.,Low,1266,7
17112,Help,Company mother under picture.,High,447,1
12387,Troubleshooting,Always open table short just.,Low,283,12
19812,Request,Special project line man.,High,378,19
15312,Concern,Safe office your in leg.,Low,1822,11
18930,Problem,Dream school bag just.,Medium,1183,18
10531,Assistance,Give pattern there focus.,High,869,5
11393,Access,Federal industry dog.,High,213,5
19713,Installation,Make former raise ten smile.,Medium,1070,16
14650,Maintenance,Side improve claim mind.,Low,289,20
12963,IT,Music image kind ahead.,Low,1984,2
17645,Maintenance,Why newspaper there camera.,Low,236,19
17580,Setup,Lead claim near.,High,1784,5
12035,Help,Build question and many.,High,1319,19
16270,Error,Market entire human player.,High,1040,13
17860,Access,Where state cost bad bar let.,High,213,7
12655,Installation,Agent inside month.,Medium,1223,5
16839,Maintenance,Fill role dream group.,Medium,1895,1
13935,Incident,Talk less work.,Low,975,19
12373,IT,Involve point station job.,Medium,1592,8
18821,Setup,Them simply difficult nearly.,High,225,8
17364,Maintenance,Hope yourself real risk.,High,199,8
13592,Inquiry,Future citizen somebody.,High,103,4
11359,Issue,Deal picture social six.,Medium,121,8
19526,Problem,Resource begin place believe.,High,1064,6
15162,Troubleshooting,Although year voice fish.,Medium,1817,18
10024,Request,Value per soon phone.,Medium,466,13
15296,Support,Space executive family.,Low,850,20
17840,Access,Customer garden talk you.,Low,518,19
19735,Connectivity,Out push despite soon mind.,Medium,1450,10
13577,Concern,Mean of provide upon.,Medium,1999,1
14890,Assistance,Board agency which also.,Medium,1914,19
12300,Error,And gun check responsibility.,High,513,12
16758,IT,Nothing bit base traditional.,Low,931,5
11249,Installation,Another these save.,Medium,1267,6
17178,Problem,Whole our debate item.,Low,1620,10
18759,Problem,Series state Congress vote.,Medium,434,1
18192,Help,Suffer effect maintain.,Low,957,17
10650,Problem,Prove attack already.,Medium,1182,3
12599,Setup,Pick part her upon.,High,521,19
11805,Incident,History design cold stock.,Low,1453,11
12164,Maintenance,Reach care cell if.,Medium,49,11
13277,Incident,Story her sign various as.,Low,1040,5
17370,Assistance,Owner another owner.,Medium,952,5
18215,Error,Culture type her buy.,Low,1416,11
15799,Setup,Impact station discover easy.,Low,1545,11
13707,Inquiry,Can trip speech strategy.,High,940,7
10843,Issue,Recent set prevent modern.,High,1578,2
18691,Help,Buy thank resource son.,Low,933,17
16070,Concern,Expect land woman.,Low,1961,8
11474,Problem,Inside economic accept fire.,Low,1803,11
12717,Support,Space where nothing baby.,Medium,1201,16
10677,IT,Reveal dinner just myself.,High,801,16
12924,IT,Now past season seven.,Medium,1648,7
10028,Technical,Both series dark alone.,High,953,6
18599,Incident,Speak enter minute author.,Low,1855,20
15437,Setup,Time them join occur.,Low,419,15
10190,Installation,Article human real direction.,Low,994,6
11161,Error,Past president mission real.,High,1631,16
13420,Issue,Nation eight step pick both.,High,209,20
19176,Access,Door nor TV seek different.,Low,1689,2
13446,Support,Through leader thus.,Low,1010,2
19750,Installation,Step lead fact across argue.,Medium,1946,7
18887,Support,Them name door those enter.,Low,236,9
15780,Installation,Call former lead very reveal.,Low,791,12
13737,Help,Short where whose bar.,Low,595,1
11164,Incident,Guy put near property.,Low,1446,16
14453,Installation,Sport subject boy charge.,High,459,3
14529,Support,Not find size heart those.,High,864,9
19119,Request,Watch medical seat so yard.,Medium,1457,16
14652,Configuration,Ago expert who nearly.,High,780,14
10083,Help,Tell must expert either.,Medium,1818,3
19063,IT,Example us gun scene.,Medium,1397,10
14440,Help,Road by star either.,Low,1936,7
14388,Configuration,Improve ready everyone.,Low,999,6
12383,Incident,Up beyond the lead east.,Medium,515,4
19337,Maintenance,Hold number easy indeed.,Medium,278,2
12501,Troubleshooting,Radio mention area nor nice.,High,483,7
12265,Request,Defense quite doctor.,Medium,406,12
10180,Help,Sometimes eye writer major.,Low,1780,1
14935,Access,Include be could official.,Low,269,2
19834,Performance,Late if up side.,Medium,770,2
12594,Support,Management kid fill.,Low,958,20
17560,Error,In lose anyone child film.,Low,247,12
19494,Help,Unit her edge experience.,Low,344,11
18202,Installation,American thing hand wall.,Medium,1719,11
16721,Assistance,Each yard exist future tend.,High,1708,12
15703,Maintenance,Decision themselves those.,Low,754,9
10534,Troubleshooting,Travel standard together.,Low,1809,6
17582,Assistance,Challenge wear force first.,Low,1318,15
11115,Inquiry,Last behind involve.,High,1921,17
13143,Concern,One maybe in tonight.,Low,1216,1
12998,Access,Somebody however up majority.,Low,1863,9
14085,Help,Back magazine staff form.,Low,385,14
11793,Technical,Which similar him year.,High,1280,11
13571,Error,Main process receive final.,Low,1450,13
13968,Concern,Trade relationship base.,High,1202,1
10259,Help,How star I impact avoid.,Medium,457,12
15147,Connectivity,Teach design may region.,Medium,1055,11
12974,Support,Author option quickly.,Low,754,12
16456,Concern,Sister into month shake.,High,1172,4
14153,Assistance,Radio environmental car gas.,High,1848,16
17552,Maintenance,Them really a commercial.,High,378,15
19112,Error,Court boy across.,High,1733,1
14579,Technical,Family effect create still.,Low,1584,13
10052,Inquiry,Room I among toward not home.,Low,294,7
14299,Request,Design can investment.,Medium,389,16
16064,Troubleshooting,Ask back three far fire.,High,75,17
12221,Concern,Week goal arrive get partner.,Low,580,8
19978,Issue,Because sure show everybody.,High,556,6
11879,Performance,Religious day wish you.,Low,395,6
10048,Problem,Name detail fire stock.,Low,315,5
17717,Inquiry,Population keep night oil.,Low,1027,2
17893,Issue,Bill better white rest cell.,Low,264,7
13073,Installation,Member reality trial.,Low,1591,18
15841,Concern,Boy though better add.,Medium,634,13
14813,Request,Member drug protect deep.,Medium,1675,3
17153,Problem,Loss certain doctor region.,Medium,217,5
14839,Help,Quickly seem front.,Low,1289,17
19292,IT,Available term start group.,Medium,279,10
16907,Configuration,Source vote hundred light.,Medium,979,20
11618,Help,Bill machine great radio.,Low,1338,14
12984,Access,Door science sport.,High,1723,14
15484,Technical,Gun order sound food shake.,Low,9,9
16334,Inquiry,To chair radio increase door.,Low,1594,12
11912,Configuration,Vote here likely marriage.,High,1523,11
16652,Support,We town peace oil again.,Low,269,15
14915,IT,Record low modern each team.,Low,150,1
12250,Request,During more general computer.,High,828,11
10421,Error,Because describe several.,Low,1031,8
17950,IT,Decision blue feel American.,High,233,13
12156,Issue,Nothing friend require it.,Medium,150,14
11996,Connectivity,A question task avoid once.,High,1571,11
12199,Incident,While a collection out.,Low,995,13
17904,Incident,Player travel eye open.,Medium,1140,2
17399,Incident,Then create Mrs question.,High,681,12
11298,Access,Government serve fly of once.,Medium,1819,18
11748,Installation,Thought wrong part perform.,Low,365,18
12871,Configuration,Change season low.,High,1908,18
16358,Error,Service source maybe.,Medium,1783,20
18869,Technical,Friend or church.,High,612,12
11110,Incident,Energy south work trial term.,Medium,1162,12
18902,Incident,Form design energy.,Medium,222,7
17520,Request,Style politics position loss.,High,1567,11
19910,Connectivity,Share mission available ball.,High,817,1
12483,Access,Be receive box lose.,Low,809,12
13289,Setup,Hair reveal ago low.,High,599,16
19083,Support,Of meet adult industry miss.,Medium,1573,20
15481,Connectivity,Will color rule.,Medium,609,16
11063,Inquiry,Sport PM to.,Low,1910,15
19783,Technical,Beat rise control.,High,1381,10
11569,IT,Much black yes whether.,High,1167,13
19621,Error,Recognize election learn.,High,1137,16
15203,Request,Require ok act whatever.,High,1736,10
17782,Troubleshooting,Black night never.,High,786,8
12876,Help,Training share station.,Low,660,8
10430,Installation,For from term get agreement.,Low,1835,6
16087,Incident,Reveal series responsibility.,Medium,423,14
13842,Concern,Billion news hotel.,Medium,1595,15
11625,Assistance,Gas as hundred unit create.,Medium,1800,4
16814,Issue,Rich business section doctor.,Low,1587,11
13871,Incident,Would mouth nature model.,High,160,5
17862,Maintenance,Common day actually meeting.,Medium,27,9
10433,Inquiry,Letter attention service not.,High,1269,16
19462,Maintenance,Station ago hard you.,High,1855,9
19609,Connectivity,Question various nice.,Medium,1668,5
11986,Help,Out she author cell smile.,Medium,1642,20
14454,Performance,Speak to interesting middle.,Low,1897,7
19056,Access,Country forward sing skin.,Medium,1479,10
16680,Technical,Thing rich remain yourself.,High,35,8
14685,Configuration,Manager mean benefit if nice.,High,879,3
11819,Inquiry,Someone any bar their.,Medium,840,13
18664,Configuration,Network mention friend.,High,1970,12
13348,Help,There especially as.,Medium,1161,18
13260,Troubleshooting,Hotel smile media.,High,571,5
12873,Problem,Share tough government.,High,1306,16
14245,Inquiry,No stuff laugh talk.,Low,1947,8
10057,Incident,Represent long trouble visit.,High,1476,15
19030,Performance,No one even.,Medium,1225,9
17589,Error,Hard spring stock price.,Medium,663,7
12616,Setup,Size five charge police.,High,699,3
16357,Setup,Account yard top miss.,Medium,1288,15
15847,Installation,Clearly affect poor.,High,154,13
11270,Maintenance,Air if forget.,Medium,1875,14
15979,Help,Same seat teacher.,High,1645,18
11012,Request,Which she federal their.,High,887,10
14140,Error,Walk factor base leg.,Low,483,13
13586,IT,Eat old agent voice.,High,502,3
18441,Setup,Notice matter child official.,Low,1427,19
16061,Installation,Catch next plant.,Medium,1588,7
15625,Problem,Ago radio contain bag five.,Medium,1810,2
11072,Maintenance,Improve state resource sound.,Low,1371,15
16575,Technical,Visit despite piece by sea.,Low,462,15
14196,Incident,Step require future thing.,Low,1806,20
10618,Request,It least these ago man.,High,1089,8
14276,Configuration,Source piece security I.,High,294,4
17949,Issue,System employee goal sign.,High,214,15
12294,Problem,Because picture risk least.,Low,1950,16
13249,Incident,A doctor material tax.,High,631,2
15633,IT,Such away network maintain.,Medium,1326,14
12345,Technical,Fact believe skill.,Medium,855,6
10990,Support,Almost move help.,High,1561,5
19896,Inquiry,Say idea side side.,Low,742,3
18029,Assistance,Vote card ago involve.,Medium,1082,2
18146,Incident,Place interest example least.,Low,274,18
18809,Problem,Official tell recent.,High,685,10
15683,Technical,Town past war story red.,Low,137,18
19706,IT,Sport set everything.,Medium,1450,20
10491,Setup,Start law cold.,High,1924,6
17455,Connectivity,Establish compare financial.,High,1702,1
12337,Error,Box north choice decision.,Low,1837,8
18045,Connectivity,Behind wind way the new.,Medium,135,16
18182,Setup,Including tax property third.,High,628,19
15678,Help,Fact book game sound whose.,High,1105,3
14460,Issue,Value event course claim.,Low,201,4
16675,IT,Effort research room upon.,Low,251,7
15561,Support,School might son ever like.,High,1659,16
10602,Concern,Garden among under remain.,Low,77,17
18602,Assistance,North him phone exist.,High,761,9
10614,Assistance,Seat middle among somebody.,Medium,713,10
13337,Error,Available mouth tell key.,Low,1281,8
12999,Access,Later more impact care add.,Low,401,20
19612,Configuration,Risk scientist your week.,Low,1254,5
16348,Performance,Unit standard pass that play.,High,1795,5
16029,Inquiry,Animal attack on.,Low,437,2
10229,Incident,New president free child.,High,1801,13
11346,Technical,Option make staff brother.,Medium,409,17
15719,Concern,Happy bill something over.,High,1972,20
12021,Problem,Movement film international.,Low,451,8
13997,IT,Wife agreement read bar name.,Low,186,4
16292,Concern,Body usually executive.,Low,1615,3
15499,Troubleshooting,Traditional first trial.,Medium,326,4
19889,Installation,Share program at his.,Low,1979,5
18835,Performance,Than school your economic or.,Medium,1488,4
12249,Maintenance,Can offer claim interesting.,Medium,1140,3
19059,Setup,Consider teacher alone main.,Medium,718,9
15406,Access,Her drive walk painting.,High,1949,7
11008,IT,Leader herself course cover.,High,1088,11
12946,Access,If might draw its.,Medium,110,15
16129,IT,That national provide court.,Medium,695,20
18755,Access,Car reflect office behind.,High,236,15
17096,Assistance,Happy follow could.,Low,1195,19
13468,Inquiry,Art score girl use thus.,Low,669,4
14825,Support,Worry security it ability.,Medium,831,13
10593,IT,Wear cup everyone better.,High,117,1
18764,Support,Adult this figure nearly.,High,1385,6
17445,Troubleshooting,Garden leader simply.,Low,1043,11
18829,IT,Item hot often hold.,Low,560,5
14791,IT,Front far rich there.,Low,1832,8
12651,Concern,Article not give add.,Low,1055,12
12750,Technical,Live let break dark.,Medium,768,12
17318,Help,Treat sort race impact.,High,1722,4
12310,Maintenance,Thing type its science.,Medium,1046,14
15544,Configuration,Soldier must pick partner.,Medium,1098,13
19433,Error,Act TV improve military.,High,844,18
17797,Help,Sell page would herself.,Medium,774,17
17295,Maintenance,Learn page of plant month.,High,805,1
18974,IT,Sing agent prevent base away.,High,343,9
15550,IT,Red list exactly low.,Low,417,8
15916,Error,Sense already show bank few.,Low,597,7
10616,Request,Congress play picture allow.,High,836,20
14350,Access,Talk method space woman.,High,1625,15
11989,Setup,Marriage during age.,High,1172,20
18374,Assistance,Director similar good no.,High,859,2
14672,IT,Very agent out question fine.,High,54,8
18814,Installation,Area cover return ready.,Medium,1301,17
14524,Incident,Customer plan wind toward.,High,763,13
12642,Troubleshooting,Thus traditional right wide.,Medium,1747,1
13568,Support,After night student pass.,Low,1673,3
10798,Inquiry,Move help before deep.,Medium,1260,13
12565,Request,Quite performance tell item.,Low,796,19
19067,Technical,Wide food effect still town.,Low,775,1
16340,Concern,That game recent arrive.,Low,395,2
11843,Connectivity,Upon almost wish nature.,High,155,15
14218,Inquiry,Food bag eye strategy nation.,Medium,206,19
14005,Connectivity,Reason marriage hot home.,Low,233,8
17239,Inquiry,Whole natural sit radio.,Low,1615,2
12271,Maintenance,Election tell finish full.,Medium,440,15
15653,Access,Need last hope represent.,High,878,11
13246,Troubleshooting,Short outside contain until.,Low,1733,16
18360,IT,Issue join white anything.,Medium,1305,15
13141,Incident,Story concern page dog.,Medium,555,10
19258,Configuration,Maybe role fund close water.,High,108,4
10542,Technical,Each sport available forget.,Low,342,2
14426,Access,World staff about.,Low,325,6
15517,Performance,Day war entire just.,Low,325,15
10489,Concern,Your my option car.,Low,447,3
16463,Request,Soldier of north.,High,240,8
17583,Setup,Arm guy age important.,Low,406,4
16331,Error,Community middle if example.,High,979,7
14993,Setup,Until image treat that.,Low,1955,10
17398,Performance,My single very pick me.,Medium,1607,6
13144,Access,Address upon somebody her.,Low,734,6
14859,Configuration,Try staff population spring.,Low,242,12
16486,Performance,Present stuff car father.,Medium,1967,18
12084,Issue,Agent child want fine pull.,High,1319,11
13011,Access,Seven wonder bed how point.,High,807,8
18948,Performance,More while health final.,High,1544,18
19495,Configuration,Hotel sea prove region city.,High,831,19
11476,Concern,Possible civil they page.,High,1937,5
13136,Support,Share let use.,Medium,1893,5
15978,Connectivity,Into unit feel grow term.,Medium,813,9
16861,Maintenance,Activity inside assume buy.,Medium,757,15
10628,Connectivity,Feeling family finish there.,Low,312,18
18726,Help,Arrive affect include.,Low,914,8
14411,Connectivity,Itself they world child.,High,765,18
16031,Assistance,Man rate story support.,High,1605,9
13965,Configuration,Practice yourself door.,High,464,1
15414,Inquiry,Later see us.,Low,1607,19
13388,Connectivity,Fly about buy style.,High,1420,3
13475,Error,Leader card mouth west set.,High,1090,14
12489,Error,Skin ok reach.,High,890,3
17540,Problem,Why worker best.,Medium,1620,13
17162,Configuration,Model operation later own.,Medium,1970,15
10195,Maintenance,Arm series purpose property.,Low,1258,18
10764,Setup,Third bring oil under it.,Medium,1652,10
17994,Connectivity,Carry avoid huge stock.,High,439,11
19278,Maintenance,Material none generation.,Low,965,19
13553,Request,Total hold positive order.,High,1329,12
16568,Troubleshooting,Board safe up really.,Low,1300,14
11263,Setup,Ball any debate whom argue.,Medium,773,17
16081,Performance,Spend day throughout.,Medium,530,17
11948,Maintenance,Indicate weight part him.,Low,1950,13
18870,Request,Easy his walk time.,Medium,875,13
13305,Problem,Challenge like the save.,High,331,17
12078,Inquiry,Down bar seek western.,Low,1161,10
19387,Issue,Natural likely develop then.,High,1989,8
14692,Installation,Data church there or expect.,High,1569,2
16436,Technical,Free lot religious drive.,High,1136,3
19313,Inquiry,Society take chair think.,Medium,1005,12
14488,Setup,Color lose writer money.,Low,1516,19
16562,IT,Song watch anyone white.,High,973,17
18861,Assistance,Within skin reach kid.,High,623,4
12418,Configuration,Mean next animal.,Medium,1285,7
10745,IT,Popular affect trip magazine.,High,199,5
12368,Incident,Home include discuss.,High,211,7
16502,Issue,Cup common open Mr.,Medium,1965,9
10727,Installation,Civil leader bit outside.,Low,1981,16
16452,Incident,Almost last admit successful.,Low,730,18
13330,IT,Guess own street.,Medium,422,17
19728,Error,Collection goal most.,Medium,851,12
11367,IT,Back really edge total.,Medium,1370,12
15686,Help,Find physical country few.,Low,243,2
18868,Installation,Cost art bad change look.,High,1894,7
19264,Troubleshooting,Stay culture nature TV.,Medium,462,3
17152,Incident,After time machine.,Low,282,18
17607,Technical,Few brother affect.,Medium,1377,9
16898,Issue,Ball case themselves strong.,Low,514,10
14479,Technical,American apply allow quality.,High,495,6
11794,Maintenance,Decade toward Mr citizen.,High,618,15
11842,Concern,Policy black prepare since.,Medium,1209,4
18533,Help,Both difference do four.,Low,521,1
14588,Technical,Measure remain drop market.,High,691,3
18650,Error,Common want free way growth.,Medium,1714,17
16190,Problem,Full center worker most then.,Medium,1027,10
16210,Help,Detail hot power hold.,High,1444,8
17471,Installation,Officer affect hair already.,High,1701,14
17124,IT,Build billion democratic.,Medium,1123,16
14853,Problem,Begin what culture sing time.,High,1972,19
16847,Troubleshooting,Do water health.,Low,1099,17
18923,Maintenance,Month Mr camera.,Low,72,5
15075,Incident,Near drug skin view.,Low,730,8
18538,Configuration,Tonight almost avoid set.,Medium,110,17
12279,Error,We pass level director.,High,1355,10
15359,Error,Back scene major reality.,Medium,411,13
13236,Incident,Great wind blood million.,Medium,936,6
19419,Technical,What call finish everything.,Low,1943,15
16659,Incident,Foot not seem scene eye.,Medium,1917,2
14093,Installation,Article series hour.,High,1929,1
16236,Inquiry,Current first instead.,High,1052,20
15243,Error,Others black move become or.,High,1270,10
13232,Setup,Crime source leader.,Medium,553,3
15178,Setup,Join help civil light.,High,1558,8
12474,Support,Heart beat shoulder.,Low,1697,7
12622,Configuration,Final mother partner from.,Low,1297,3
10783,IT,Than order hear standard.,Medium,1158,9
17924,Troubleshooting,Success garden plan current.,Medium,1617,3
19004,Help,Give imagine age well.,Low,537,17
14978,Support,Like value protect.,Low,1890,1
11315,Inquiry,Phone rule sure thing.,Medium,1375,2
15213,Configuration,Fund response report.,Low,955,5
11173,Incident,Blue ask who.,Medium,314,14
16608,Problem,That image focus night them.,Low,1106,6
18959,Help,Safe career happen dog.,High,1504,3
11910,Connectivity,Put bit future.,Low,350,9
12909,Issue,From daughter start several.,Low,317,4
12626,Installation,Window kind Mr any serve bit.,Low,545,18
18179,Concern,Probably walk feeling.,High,879,11
14680,Configuration,Pay or art.,Medium,1569,19
16614,Troubleshooting,Alone answer perhaps edge.,Medium,972,3
13288,Access,Thus public well.,High,832,4
11172,Maintenance,Write personal stay.,Low,29,3
15335,Installation,Institution pick woman seem.,Low,1435,4
10773,Problem,Fire claim color language if.,Medium,409,3
13650,Help,Cause defense suddenly know.,Low,999,17
20000,Error,Phone page maintain.,High,1999,2
11987,Troubleshooting,Church floor check.,Low,519,15
11651,Assistance,Experience no test make firm.,Low,1247,5
10406,Troubleshooting,Conference sort star boy.,Medium,1671,13
10758,Inquiry,Interest need clearly street.,Medium,924,7
13556,Assistance,Nearly short alone happen.,Low,804,3
14035,Assistance,Perform work they prevent.,High,312,20
11613,Issue,Shake figure by support.,High,1121,16
12288,Support,Worker moment teach.,High,683,7
10019,IT,Public science decide.,Low,1577,16
12308,Maintenance,Know like it wait.,Low,663,11
12287,Problem,Since media report his.,Medium,508,2
14536,Inquiry,Its suggest purpose couple.,High,289,17
13858,Setup,Would economy have strategy.,Low,236,6
15809,Performance,Agent prevent share able.,Low,1407,2
19227,Problem,Skill also serve.,Medium,795,15
13383,Access,Loss beyond note today.,High,610,19
15396,Troubleshooting,Unit situation PM matter.,High,791,17
10297,Problem,Claim health film along.,Low,1067,11
15659,Installation,Own believe able modern.,High,198,15
10128,Incident,Join card model in.,Medium,825,13
15503,Configuration,Mouth international hospital.,High,985,7
19557,Problem,Trip heart face.,Medium,273,2
11963,Setup,Rock choice father.,Low,566,5
16546,Configuration,American hair successful.,High,638,20
10735,Performance,Then cut fall us.,Low,752,7
12807,IT,Key son few.,High,1048,17
13214,Error,Yeah job partner here.,Low,634,14
15632,Installation,Better star act seek as.,High,1908,17
19486,Access,Buy would win these charge.,Low,1592,10
10499,Help,Son challenge arrive school.,Medium,1626,10
14576,Help,Region well which.,Medium,493,16
16794,Connectivity,Computer its parent feeling.,Medium,1675,4
16581,Connectivity,Call ok marriage understand.,Medium,1819,9
16817,Connectivity,Finish quite beat respond.,Low,496,4
16765,IT,Interesting way street.,High,452,15
11684,Setup,Early shoulder second true.,High,1911,18
12470,Request,Dog ball cup win probably.,High,387,3
14108,Technical,Answer half senior.,Medium,131,14
10232,Technical,Thing coach walk despite.,High,421,11
14250,Inquiry,Free community also.,High,1737,6
15453,Access,Every author season through.,Low,1309,14
18448,Connectivity,Free fear their on apply.,Low,986,18
14941,Installation,Item Mrs on east real.,High,765,14
15583,Issue,At either base.,Medium,1336,19
10730,Access,Sort add board certain.,Medium,1299,17
15852,Configuration,Minute behind new short.,High,1959,13
18647,Concern,Today answer offer research.,High,474,10
15060,Access,Skill tend letter his.,Medium,1100,11
11816,Performance,Firm thousand ago play.,High,645,16
12908,Help,Meeting force citizen yes.,Low,20,2
19914,Maintenance,Oil prepare feel.,Medium,1894,11
12381,IT,American idea big stop.,High,1059,20
11757,Error,Class push give oil.,High,1640,10
16391,Maintenance,Collection new in physical.,High,51,3
15079,Technical,Kitchen state sense.,Low,134,7
16199,Error,Rise office choose.,Medium,1696,5
13505,Issue,Back board popular per.,High,655,7
10925,Support,Building summer these rather.,High,1138,3
10550,Assistance,Character form care lawyer.,Low,183,8
13623,Technical,Heavy enjoy wide perhaps.,High,247,7
17196,Inquiry,Evidence sound stuff only.,Medium,1813,17
17071,Problem,Like section be prevent.,High,1949,1
13923,Installation,Early put coach arm.,Low,286,10
18322,IT,Partner perhaps soon.,High,825,2
10575,Issue,Guy begin teacher data.,Low,568,8
12820,Help,Sound hear plan already will.,High,430,2
18778,Connectivity,Eye scene now every defense.,Low,392,3
16244,Performance,Song minute only.,Low,1678,8
18570,Incident,Economy process four art.,High,843,1
13983,Installation,Share first off.,High,151,19
18913,Connectivity,He each look each.,Low,522,5
12003,Request,Teach tree yet.,Medium,1140,17
18137,Help,Common parent skin really.,Medium,1395,17
15322,Inquiry,Nation girl relationship.,Low,1452,11
15422,Installation,Wrong the enter.,High,477,17
15580,Installation,Minute race daughter accept.,Medium,1925,16
15579,Assistance,Man minute example knowledge.,High,1218,14
15622,Support,Improve body trouble.,High,1541,9
11737,Setup,Financial receive most.,Medium,1108,15
15843,Problem,Business weight that.,Low,476,3
16083,Troubleshooting,House cold hair.,Low,1717,18
13008,Access,Finish product decide.,Low,850,18
19685,Performance,Remember drive trip lay.,Medium,1365,19
11742,Support,That base sign go.,Low,1274,2
16577,Inquiry,Leave program new employee.,High,455,4
13267,Support,War last end.,High,1128,8
16969,Technical,Laugh water similar weight.,Low,680,6
16401,IT,Research whether yard hot.,High,1393,1
16580,Performance,Dream scene throughout.,Low,1719,11
14575,Problem,Mission religious pull.,Low,744,7
10546,Access,Why project military cause.,High,401,15
18748,Request,Major enjoy attack have girl.,Medium,391,6
15076,Inquiry,Before black down available.,High,1488,20
19374,Incident,Member book glass tough west.,Low,1756,15
19300,Help,Actually product most.,Low,698,15
12017,Issue,Gas couple trial soon.,Low,1044,10
14624,Access,Tv itself garden the.,Low,1779,1
16776,Inquiry,Bar past present.,Medium,1893,17
11877,IT,Property parent total.,Medium,1375,5
10394,Connectivity,Than common professor notice.,High,1537,20
17327,Incident,Happy life wall.,Medium,1609,5
15824,Error,Soon according low defense.,Low,1755,14
10359,Incident,Open relate enjoy hotel.,High,808,13
18838,Connectivity,Feeling enter seem down rule.,Medium,1012,3
19997,Support,Affect anything do not some.,Medium,1951,2
10638,Access,Important dog whose movement.,Medium,662,18
19715,Concern,Situation could take expert.,Low,315,18
15963,Error,Partner parent feel top.,Medium,1666,12
14735,Configuration,Down very theory.,High,554,4
12200,Performance,Rich half prevent girl.,High,157,14
17050,Problem,Week member within fly class.,Low,1991,3
13083,Help,City by oil back toward.,Low,1334,1
14330,Assistance,Social idea learn.,Medium,1802,17
10579,Technical,Whole herself exactly minute.,Low,1934,16
16232,Request,Laugh rest hospital magazine.,Medium,1526,6
19193,IT,Fly life finally.,Low,1876,15
17433,Technical,Theory sure throughout.,High,380,15
17721,Configuration,Suffer grow natural material.,High,406,5
19885,Error,Teacher industry chance.,Medium,1066,8
13276,Technical,Media figure soon would.,High,91,13
18911,Maintenance,Statement fly land.,High,1065,3
13278,Technical,Rate thus follow.,High,1349,20
18143,Setup,Report visit beat.,High,733,7
16222,Setup,War away somebody.,Low,549,12
14834,Incident,Official probably sort.,High,451,18
14242,Setup,Wish address a family then.,High,846,9
12425,Troubleshooting,Strategy consumer detail.,High,1304,17
